timestamp,error_message,error_details
2025-08-15 16:48:24.103,Both HTTP and Puppeteer failed for: https://www.bleepingcomputer.com/news/security/over-300-million-in-cybercrime-crypto-seized-in-anti-fraud-effort/,"{""name"": ""Error"", ""step"": ""article-processing-in-background-job"", ""stack"": ""Error: Both HTTP and Puppeteer failed for: https://www.bleepingcomputer.com/news/security/over-300-million-in-cybercrime-crypto-seized-in-anti-fraud-effort/\n    at getContent (/app/backend/dist/index.js:108023:11)\n    at async StreamlinedUnifiedScraper.scrapeArticleUrl (/app/backend/dist/index.js:141605:33)\n    at async ThreatTrackerScrapingService.scrapeArticleUrl (/app/backend/dist/index.js:143007:16)\n    at async processArticle (/app/backend/dist/index.js:143043:44)\n    at async scrapeSource2 (/app/backend/dist/index.js:143317:29)\n    at async runGlobalScrapeJob2 (/app/backend/dist/index.js:143396:29)"", ""operation"": ""threat-tracker-background-article-scraping"", ""sourceName"": ""Bleeping Computer"", ""hasHtmlStructure"": true}"
2025-08-15 16:47:21.807,Both HTTP and Puppeteer failed for: https://www.bleepingcomputer.com/news/security/us-sanctions-grinex-crypto-exchange-garantexs-successor/,"{""name"": ""Error"", ""step"": ""article-processing-in-background-job"", ""stack"": ""Error: Both HTTP and Puppeteer failed for: https://www.bleepingcomputer.com/news/security/us-sanctions-grinex-crypto-exchange-garantexs-successor/\n    at getContent (/app/backend/dist/index.js:108023:11)\n    at async StreamlinedUnifiedScraper.scrapeArticleUrl (/app/backend/dist/index.js:141605:33)\n    at async ThreatTrackerScrapingService.scrapeArticleUrl (/app/backend/dist/index.js:143007:16)\n    at async processArticle (/app/backend/dist/index.js:143043:44)\n    at async scrapeSource2 (/app/backend/dist/index.js:143317:29)\n    at async runGlobalScrapeJob2 (/app/backend/dist/index.js:143396:29)"", ""operation"": ""threat-tracker-background-article-scraping"", ""sourceName"": ""Bleeping Computer"", ""hasHtmlStructure"": true}"
2025-08-15 16:46:18.111,Both HTTP and Puppeteer failed for: https://www.bleepingcomputer.com/news/security/plex-warns-users-to-patch-security-vulnerability-immediately/,"{""name"": ""Error"", ""step"": ""article-processing-in-background-job"", ""stack"": ""Error: Both HTTP and Puppeteer failed for: https://www.bleepingcomputer.com/news/security/plex-warns-users-to-patch-security-vulnerability-immediately/\n    at getContent (/app/backend/dist/index.js:108023:11)\n    at async StreamlinedUnifiedScraper.scrapeArticleUrl (/app/backend/dist/index.js:141605:33)\n    at async ThreatTrackerScrapingService.scrapeArticleUrl (/app/backend/dist/index.js:143007:16)\n    at async processArticle (/app/backend/dist/index.js:143043:44)\n    at async scrapeSource2 (/app/backend/dist/index.js:143317:29)\n    at async runGlobalScrapeJob2 (/app/backend/dist/index.js:143396:29)"", ""operation"": ""threat-tracker-background-article-scraping"", ""sourceName"": ""Bleeping Computer"", ""hasHtmlStructure"": true}"
2025-08-15 16:45:14.499,Both HTTP and Puppeteer failed for: https://www.bleepingcomputer.com/news/microsoft/microsoft-reminds-users-of-windows-10-retirement-in-october/,"{""name"": ""Error"", ""step"": ""article-processing-in-background-job"", ""stack"": ""Error: Both HTTP and Puppeteer failed for: https://www.bleepingcomputer.com/news/microsoft/microsoft-reminds-users-of-windows-10-retirement-in-october/\n    at getContent (/app/backend/dist/index.js:108023:11)\n    at async StreamlinedUnifiedScraper.scrapeArticleUrl (/app/backend/dist/index.js:141605:33)\n    at async ThreatTrackerScrapingService.scrapeArticleUrl (/app/backend/dist/index.js:143007:16)\n    at async processArticle (/app/backend/dist/index.js:143043:44)\n    at async scrapeSource2 (/app/backend/dist/index.js:143317:29)\n    at async runGlobalScrapeJob2 (/app/backend/dist/index.js:143396:29)"", ""operation"": ""threat-tracker-background-article-scraping"", ""sourceName"": ""Bleeping Computer"", ""hasHtmlStructure"": true}"
2025-08-15 16:44:11.556,Both HTTP and Puppeteer failed for: https://www.bleepingcomputer.com/news/security/cisco-warns-of-max-severity-flaw-in-firewall-management-center/,"{""name"": ""Error"", ""step"": ""article-processing-in-background-job"", ""stack"": ""Error: Both HTTP and Puppeteer failed for: https://www.bleepingcomputer.com/news/security/cisco-warns-of-max-severity-flaw-in-firewall-management-center/\n    at getContent (/app/backend/dist/index.js:108023:11)\n    at async StreamlinedUnifiedScraper.scrapeArticleUrl (/app/backend/dist/index.js:141605:33)\n    at async ThreatTrackerScrapingService.scrapeArticleUrl (/app/backend/dist/index.js:143007:16)\n    at async processArticle (/app/backend/dist/index.js:143043:44)\n    at async scrapeSource2 (/app/backend/dist/index.js:143317:29)\n    at async runGlobalScrapeJob2 (/app/backend/dist/index.js:143396:29)"", ""operation"": ""threat-tracker-background-article-scraping"", ""sourceName"": ""Bleeping Computer"", ""hasHtmlStructure"": true}"
2025-08-15 16:43:07.538,Both HTTP and Puppeteer failed for: https://www.bleepingcomputer.com/news/security/colt-telecom-attack-claimed-by-warlock-ransomware-data-up-for-sale/,"{""name"": ""Error"", ""step"": ""article-processing-in-background-job"", ""stack"": ""Error: Both HTTP and Puppeteer failed for: https://www.bleepingcomputer.com/news/security/colt-telecom-attack-claimed-by-warlock-ransomware-data-up-for-sale/\n    at getContent (/app/backend/dist/index.js:108023:11)\n    at async StreamlinedUnifiedScraper.scrapeArticleUrl (/app/backend/dist/index.js:141605:33)\n    at async ThreatTrackerScrapingService.scrapeArticleUrl (/app/backend/dist/index.js:143007:16)\n    at async processArticle (/app/backend/dist/index.js:143043:44)\n    at async scrapeSource2 (/app/backend/dist/index.js:143317:29)\n    at async runGlobalScrapeJob2 (/app/backend/dist/index.js:143396:29)"", ""operation"": ""threat-tracker-background-article-scraping"", ""sourceName"": ""Bleeping Computer"", ""hasHtmlStructure"": true}"
2025-08-15 16:42:04.608,Both HTTP and Puppeteer failed for: https://www.bleepingcomputer.com/news/security/new-downgrade-attack-can-bypass-fido-auth-in-microsoft-entra-id/,"{""name"": ""Error"", ""step"": ""article-processing-in-background-job"", ""stack"": ""Error: Both HTTP and Puppeteer failed for: https://www.bleepingcomputer.com/news/security/new-downgrade-attack-can-bypass-fido-auth-in-microsoft-entra-id/\n    at getContent (/app/backend/dist/index.js:108023:11)\n    at async StreamlinedUnifiedScraper.scrapeArticleUrl (/app/backend/dist/index.js:141605:33)\n    at async ThreatTrackerScrapingService.scrapeArticleUrl (/app/backend/dist/index.js:143007:16)\n    at async processArticle (/app/backend/dist/index.js:143043:44)\n    at async scrapeSource2 (/app/backend/dist/index.js:143317:29)\n    at async runGlobalScrapeJob2 (/app/backend/dist/index.js:143396:29)"", ""operation"": ""threat-tracker-background-article-scraping"", ""sourceName"": ""Bleeping Computer"", ""hasHtmlStructure"": true}"
2025-08-15 16:41:56.953,Both HTTP and Puppeteer failed for: https://www.bleepingcomputer.com/news/microsoft/windows-11-24h2-updates-failing-again-with-0x80240069-errors/,"{""name"": ""Error"", ""step"": ""article-processing-in-background-job"", ""stack"": ""Error: Both HTTP and Puppeteer failed for: https://www.bleepingcomputer.com/news/microsoft/windows-11-24h2-updates-failing-again-with-0x80240069-errors/\n    at getContent (/app/backend/dist/index.js:108023:11)\n    at async StreamlinedUnifiedScraper.scrapeArticleUrl (/app/backend/dist/index.js:141605:33)\n    at async ThreatTrackerScrapingService.scrapeArticleUrl (/app/backend/dist/index.js:143007:16)\n    at async processArticle (/app/backend/dist/index.js:143043:44)\n    at async scrapeSource2 (/app/backend/dist/index.js:143317:29)\n    at async runGlobalScrapeJob2 (/app/backend/dist/index.js:143396:29)"", ""operation"": ""threat-tracker-background-article-scraping"", ""sourceName"": ""Bleeping Computer"", ""hasHtmlStructure"": true}"
2025-08-15 16:40:53.438,Both HTTP and Puppeteer failed for: https://www.bleepingcomputer.com/news/microsoft/microsoft-august-2025-patch-tuesday-fixes-one-zero-day-107-flaws/,"{""name"": ""Error"", ""step"": ""article-processing-in-background-job"", ""stack"": ""Error: Both HTTP and Puppeteer failed for: https://www.bleepingcomputer.com/news/microsoft/microsoft-august-2025-patch-tuesday-fixes-one-zero-day-107-flaws/\n    at getContent (/app/backend/dist/index.js:108023:11)\n    at async StreamlinedUnifiedScraper.scrapeArticleUrl (/app/backend/dist/index.js:141605:33)\n    at async ThreatTrackerScrapingService.scrapeArticleUrl (/app/backend/dist/index.js:143007:16)\n    at async processArticle (/app/backend/dist/index.js:143043:44)\n    at async scrapeSource2 (/app/backend/dist/index.js:143317:29)\n    at async runGlobalScrapeJob2 (/app/backend/dist/index.js:143396:29)"", ""operation"": ""threat-tracker-background-article-scraping"", ""sourceName"": ""Bleeping Computer"", ""hasHtmlStructure"": true}"
2025-08-15 16:39:50.127,Both HTTP and Puppeteer failed for: https://www.bleepingcomputer.com/news/security/fortinet-warns-of-fortisiem-pre-auth-rce-flaw-with-exploit-in-the-wild/,"{""name"": ""Error"", ""step"": ""article-processing-in-background-job"", ""stack"": ""Error: Both HTTP and Puppeteer failed for: https://www.bleepingcomputer.com/news/security/fortinet-warns-of-fortisiem-pre-auth-rce-flaw-with-exploit-in-the-wild/\n    at getContent (/app/backend/dist/index.js:108023:11)\n    at async StreamlinedUnifiedScraper.scrapeArticleUrl (/app/backend/dist/index.js:141605:33)\n    at async ThreatTrackerScrapingService.scrapeArticleUrl (/app/backend/dist/index.js:143007:16)\n    at async processArticle (/app/backend/dist/index.js:143043:44)\n    at async scrapeSource2 (/app/backend/dist/index.js:143317:29)\n    at async runGlobalScrapeJob2 (/app/backend/dist/index.js:143396:29)"", ""operation"": ""threat-tracker-background-article-scraping"", ""sourceName"": ""Bleeping Computer"", ""hasHtmlStructure"": true}"
2025-08-15 16:38:45.817,Both HTTP and Puppeteer failed for: https://www.bleepingcomputer.com/news/security/fortinet-warns-of-fortisiem-pre-auth-rce-flaw-with-exploit-in-the-wild/,"{""name"": ""Error"", ""step"": ""article-processing-in-background-job"", ""stack"": ""Error: Both HTTP and Puppeteer failed for: https://www.bleepingcomputer.com/news/security/fortinet-warns-of-fortisiem-pre-auth-rce-flaw-with-exploit-in-the-wild/\n    at getContent (/app/backend/dist/index.js:108023:11)\n    at async StreamlinedUnifiedScraper.scrapeArticleUrl (/app/backend/dist/index.js:141605:33)\n    at async ThreatTrackerScrapingService.scrapeArticleUrl (/app/backend/dist/index.js:143007:16)\n    at async processArticle (/app/backend/dist/index.js:143043:44)\n    at async scrapeSource2 (/app/backend/dist/index.js:143295:34)\n    at async runGlobalScrapeJob2 (/app/backend/dist/index.js:143396:29)"", ""operation"": ""threat-tracker-background-article-scraping"", ""sourceName"": ""Bleeping Computer"", ""hasHtmlStructure"": true}"
2025-08-15 16:29:05.747,Both HTTP and Puppeteer failed for: https://arstechnica.com/cars/2025/08/acura-unveils-next-rdx-crossover-will-feature-asimo-os/,"{""name"": ""Error"", ""step"": ""article-processing-in-background-job"", ""stack"": ""Error: Both HTTP and Puppeteer failed for: https://arstechnica.com/cars/2025/08/acura-unveils-next-rdx-crossover-will-feature-asimo-os/\n    at getContent (/app/backend/dist/index.js:108023:11)\n    at async StreamlinedUnifiedScraper.scrapeArticleUrl (/app/backend/dist/index.js:141605:33)\n    at async NewsRadarScrapingService.scrapeArticleUrl (/app/backend/dist/index.js:142178:16)\n    at async scrapeSource (/app/backend/dist/index.js:142250:21)\n    at async runGlobalScrapeJob (/app/backend/dist/index.js:142545:61)\n    at async /app/backend/dist/index.js:145759:20"", ""operation"": ""news-radar-background-article-scraping"", ""sourceName"": ""Ars Technica"", ""totalArticles"": 39, ""processedCount"": 4, ""hasScrapingConfig"": true}"
2025-08-15 15:51:54.849,Both HTTP and Puppeteer failed for: https://www.wired.com/story/psychedelic-therapy-mdma-maha/,"{""name"": ""Error"", ""step"": ""article-processing-in-background-job"", ""stack"": ""Error: Both HTTP and Puppeteer failed for: https://www.wired.com/story/psychedelic-therapy-mdma-maha/\n    at getContent (/app/backend/dist/index.js:108023:11)\n    at async StreamlinedUnifiedScraper.scrapeArticleUrl (/app/backend/dist/index.js:141605:33)\n    at async NewsRadarScrapingService.scrapeArticleUrl (/app/backend/dist/index.js:142178:16)\n    at async scrapeSource (/app/backend/dist/index.js:142250:21)\n    at async runGlobalScrapeJob (/app/backend/dist/index.js:142545:61)\n    at async /app/backend/dist/index.js:145759:20"", ""operation"": ""news-radar-background-article-scraping"", ""sourceName"": ""WIRED"", ""totalArticles"": 50, ""processedCount"": 45, ""hasScrapingConfig"": true}"
2025-08-15 15:35:57.384,Both HTTP and Puppeteer failed for:  https://www.darkreading.com,"{""name"": ""Error"", ""step"": ""global-job-source-processing"", ""stack"": ""Error: Both HTTP and Puppeteer failed for:  https://www.darkreading.com\n    at getContent (/app/backend/dist/index.js:108023:11)\n    at async StreamlinedUnifiedScraper.scrapeSourceUrl (/app/backend/dist/index.js:141702:26)\n    at async NewsRadarScrapingService.scrapeSourceUrl (/app/backend/dist/index.js:142175:16)\n    at async scrapeSource (/app/backend/dist/index.js:142202:26)\n    at async runGlobalScrapeJob (/app/backend/dist/index.js:142545:61)\n    at async /app/backend/dist/index.js:145759:20"", ""jobType"": ""global-job-source-processing"", ""operation"": ""news-radar-global-scrape-source"", ""sourceName"": ""Dark Reading"", ""globalJobRunning"": true}"
2025-08-15 15:35:57.34,Both HTTP and Puppeteer failed for:  https://www.darkreading.com,"{""name"": ""Error"", ""step"": ""source-scraping-background-job"", ""stack"": ""Error: Both HTTP and Puppeteer failed for:  https://www.darkreading.com\n    at getContent (/app/backend/dist/index.js:108023:11)\n    at async StreamlinedUnifiedScraper.scrapeSourceUrl (/app/backend/dist/index.js:141702:26)\n    at async NewsRadarScrapingService.scrapeSourceUrl (/app/backend/dist/index.js:142175:16)\n    at async scrapeSource (/app/backend/dist/index.js:142202:26)\n    at async runGlobalScrapeJob (/app/backend/dist/index.js:142545:61)\n    at async /app/backend/dist/index.js:145759:20"", ""jobType"": ""source-scraping-job"", ""operation"": ""news-radar-source-processing"", ""sourceName"": ""Dark Reading"", ""errorOccurredAt"": ""2025-08-15T15:35:57.340Z""}"
2025-08-14 20:00:51.31,"Failed to analyze content: 400 This model's maximum context length is 128000 tokens. However, your messages resulted in 141549 tokens. Please reduce the length of the messages.","{""name"": ""Error"", ""step"": ""article-processing-in-background-job"", ""stack"": ""Error: Failed to analyze content: 400 This model's maximum context length is 128000 tokens. However, your messages resulted in 141549 tokens. Please reduce the length of the messages.\n    at analyzeContent (/app/backend/dist/index.js:142152:11)\n    at process.processTicksAndRejections (node:internal/process/task_queues:95:5)\n    at async scrapeSource (/app/backend/dist/index.js:142275:26)\n    at async runGlobalScrapeJob (/app/backend/dist/index.js:142545:61)\n    at async /app/backend/dist/index.js:145760:20"", ""operation"": ""news-radar-background-article-scraping"", ""sourceName"": ""NY Times"", ""totalArticles"": 38, ""processedCount"": 4, ""hasScrapingConfig"": false}"
